﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
playerDetail,PopupPlayerDetail.csd,_levelLimitDesc,( 距离开放120级还有119天 ),,/Panel_root/_nodeLevelLimit/_levelLimitDesc,97e94418c64c9ed92b8534232cb1bcac,playerDetail/PopupPlayerDetail.csd
playerDetail,PopupPlayerDetail.csd,_titleTipText,未装备称号,editor.playerDetail.12,/Panel_root/_nodeTitle/_titleTipText,97e94418c64c9ed92b8534232cb1bcac,playerDetail/PopupPlayerDetail.csd
playerDetail,PopupPlayerDetailItem.csd,Text_titile,体力回复时间：,editor.playerDetail.9,/Text_titile,24bac484bc1b944c53d2f9ff6393c425,playerDetail/PopupPlayerDetailItem.csd
playerDetail,PopUpPlayerFrame.csd,Text_151,使用期限:,editor.playerDetail.19,/Panel_root/Text_151,5fd0314eafb4b3e3311467578a278012,playerDetail/PopUpPlayerFrame.csd
playerDetail,PopUpPlayerFrame.csd,_titleName,标 题,,/Panel_root/ImageBg/_titleName,5fd0314eafb4b3e3311467578a278012,playerDetail/PopUpPlayerFrame.csd
playerDetail,PopupPlayerHonorTitle.csd,_titleName,称号,editor.playerDetail.13,/Panel_root/_titleBG/_titleName,cc2b531a462e6f78d05c34afd09f85b6,playerDetail/PopupPlayerHonorTitle.csd
playerDetail,PopupPlayerHonorTitle.csd,_titleChapter,获取条件,editor.playerDetail.14,/Panel_root/_titleBG/_titleChapter,cc2b531a462e6f78d05c34afd09f85b6,playerDetail/PopupPlayerHonorTitle.csd
playerDetail,PopupPlayerHonorTitle.csd,_titleChapter_0,有效期,editor.playerDetail.15,/Panel_root/_titleBG/_titleChapter_0,cc2b531a462e6f78d05c34afd09f85b6,playerDetail/PopupPlayerHonorTitle.csd
playerDetail,PopupPlayerHonorTitleCell.csd,_titleDesc,"敌方武将                      


",,/_resourceNode/_titleDesc,0cd5ac93a96b14af3f2d964d574ef3eb,playerDetail/PopupPlayerHonorTitleCell.csd
playerDetail,PopupPlayerHonorTitleCell.csd,_titleDescTime,有效期77天,,/_resourceNode/_titleDescTime,0cd5ac93a96b14af3f2d964d574ef3eb,playerDetail/PopupPlayerHonorTitleCell.csd
playerDetail,PopupPlayerModifyName.csd,_textHint,请输入新的角色名,editor.playerDetail.10,/Panel_root/_textHint,59c51ad4a8469da29042d9764be6070a,playerDetail/PopupPlayerModifyName.csd
playerDetail,PopupPlayerModifyName.csd,_textFreeCost,此次更名免费,editor.guild.2,/Panel_root/_textFreeCost,59c51ad4a8469da29042d9764be6070a,playerDetail/PopupPlayerModifyName.csd
playerDetail,PopupPlayerModifyName.csd,Text_cost_name_desc,此次更名花费：,editor.playerDetail.11,/Panel_root/_resCost/Text_cost_name_desc,59c51ad4a8469da29042d9764be6070a,playerDetail/PopupPlayerModifyName.csd
playerDetail,PopupPlayerSoundSlider.csd,LevelLow,低,editor.playerDetail.17,/LevelLow,040b90ac2e96f728ed01ae8212b94dc8,playerDetail/PopupPlayerSoundSlider.csd
playerDetail,PopupPlayerSoundSlider.csd,LevelHigh,高,editor.playerDetail.18,/LevelHigh,040b90ac2e96f728ed01ae8212b94dc8,playerDetail/PopupPlayerSoundSlider.csd
qinTomb,PopupQinTombReportCell.csd,_textReportResult,防守战报,editor.mineCraft.10,/_resourceNode/BG/Node_top/_textReportResult,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer1/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer1/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer2/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer2/Text_PlayerName,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer2/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer3/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer3/Text_PlayerName,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer3/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer4/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer4/Text_PlayerName,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer4/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer5/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer5/Text_PlayerName,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer5/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_group,军团：天下无双,,/_resourceNode/BG/_nodePlayer6/Text_group,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer6/Text_PlayerName,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,Text_power,战力：12450万,,/_resourceNode/BG/_nodePlayer6/Text_power,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombReportCell.csd,_textTimeLeft,1天前,,/_resourceNode/BG/Image_166/_textTimeLeft,9e1008bd8c4dbbd571544bcd76571c35,qinTomb/PopupQinTombReportCell.csd
qinTomb,PopupQinTombSmallMap.csd,Text_1,点击方块区域可自动前往该位置,editor.guildCrossWar.3,/_panelBk/Text_1,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_mid,"春
秋
·
战
国",editor.qinTomb.5,/_panelBk/Image_1/Text_mid,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_top_0_0_0,中,editor.qinTomb.6,/_panelBk/Image_1/Text_top_0_0_0,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_top,"春

秋",editor.qinTomb.7,/_panelBk/Image_1_0_0/Text_top,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_top_0,上,editor.qinTomb.8,/_panelBk/Image_1_0_0/Text_top_0,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_bottom,"战

国",editor.qinTomb.9,/_panelBk/Image_1_0/Text_bottom,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,PopupQinTombSmallMap.csd,Text_top_0_0,下,editor.qinTomb.10,/_panelBk/Image_1_0/Text_top_0_0,7b07345175f4fdfcdf349faae02c398e,qinTomb/PopupQinTombSmallMap.csd
qinTomb,QinTombAvatar.csd,_avatarGuild,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarGuild,d9ca800c3095cba90a4df47a1428008c,qinTomb/QinTombAvatar.csd
qinTomb,QinTombAvatar.csd,_avatarName,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarName,d9ca800c3095cba90a4df47a1428008c,qinTomb/QinTombAvatar.csd
qinTomb,QinTombAvatarName.csd,_avatarName,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarName,4a9199abf1affc4735d536d554cbfcc4,qinTomb/QinTombAvatarName.csd
qinTomb,QinTombAvatarName.csd,_avatarGuild,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarGuild,4a9199abf1affc4735d536d554cbfcc4,qinTomb/QinTombAvatarName.csd
qinTomb,QinTombBattleResultNode1.csd,_heroName1,名侦探夏璐特,,/Node_1/_bkImage/_heroName1,843c9633c3a87ec6a44402d6a223ee23,qinTomb/QinTombBattleResultNode1.csd
qinTomb,QinTombBattleResultNode2.csd,_heroName1,名侦探夏璐特,,/Node_1_0/_bkImage/_heroName1,bcc8dfeab8a1ecda78cab96963950dde,qinTomb/QinTombBattleResultNode2.csd
qinTomb,QinTombMonsterAvatar.csd,_avatarState,争夺中,editor.guildCrossWar.1,/Node_platform/_avatarState,371fbd431cbfa955afbd0bc98e12b4ec,qinTomb/QinTombMonsterAvatar.csd
qinTomb,QinTombMonsterAvatar.csd,_avatarReborn,争夺中,editor.guildCrossWar.1,/Node_platform/_avatarReborn,371fbd431cbfa955afbd0bc98e12b4ec,qinTomb/QinTombMonsterAvatar.csd
qinTomb,QinTombMonsterAvatar.csd,_avatarName,战神吕布,editor.guildCrossWar.2,/Node_platform/_nodeRole/_nodeAvatarInfo/_avatarName,371fbd431cbfa955afbd0bc98e12b4ec,qinTomb/QinTombMonsterAvatar.csd
qinTomb,QinTombNode.csd,_textProgress,过关进度 2/2,,/_textProgress,bfc8b1cd7d69674f882c52de3d7a5638,qinTomb/QinTombNode.csd
qinTomb,QinTombNode.csd,_textCityName,许昌,,/_imageFlag/_textCityName,bfc8b1cd7d69674f882c52de3d7a5638,qinTomb/QinTombNode.csd
qinTomb,QinTombRebornCDNode.csd,_textTime,复活倒计时：10s,,/Image_1/_textTime,a21e2b78d3e5428817bcbb71417ead12,qinTomb/QinTombRebornCDNode.csd
qinTomb,QinTombRemainTimeNode.csd,Text_remainTime,剩余时间：,,/Node_1/Text_remainTime,fd1742ecc952b295bd8ce0ea5b241433,qinTomb/QinTombRemainTimeNode.csd
recovery,PopupRecoveryPreview.csd,_textTip,武将分解后将会获得以下物品,,/_panelBg/_textTip,344317fe1c47757ed8d5e48fdbc835ad,recovery/PopupRecoveryPreview.csd
recovery,RebornEquipLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,7a5b15618d2483792d678c6d73bfbcfd,recovery/RebornEquipLayer.csd
recovery,RebornEquipNode.csd,TextName,名字,editor.horse.4,/TextName,38952659cbdc571501e3abdcd8cdf5a0,recovery/RebornEquipNode.csd
recovery,RebornHeroLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,beab73d2835e371aea161a329ffaddfe,recovery/RebornHeroLayer.csd
recovery,RebornHeroNode.csd,TextName,名字,editor.horse.4,/TextName,7cec3b57bcb1a5823a2df985b8748170,recovery/RebornHeroNode.csd
recovery,RebornHistoryHeroLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,5f5cb1d200b5f7b43339dccca8acf0c2,recovery/RebornHistoryHeroLayer.csd
recovery,RebornHistoryHeroNode.csd,TextName,名字,editor.horse.4,/TextName,7c824bb9041ce95d1bc27f5a105567ed,recovery/RebornHistoryHeroNode.csd
recovery,RebornHorseLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,88c06b89046e1c70a34dd31c9ed9bbb1,recovery/RebornHorseLayer.csd
recovery,RebornHorseNode.csd,TextName,名字,editor.horse.4,/TextName,d4f8482814e15858ca6550b99e71d58c,recovery/RebornHorseNode.csd
recovery,RebornInstrumentLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,1537e0a4a1a3262061443ef27fc1d3b2,recovery/RebornInstrumentLayer.csd
recovery,RebornInstrumentNode.csd,TextName,名字,editor.horse.4,/TextName,45a9bddae34d22432551ba1913ffe6e4,recovery/RebornInstrumentNode.csd
recovery,RebornPetLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,9b0404d9810c2899cfb6d9d7fbff1eab,recovery/RebornPetLayer.csd
recovery,RebornPetNode.csd,TextName,名字,editor.horse.4,/TextName,7cec3b57bcb1a5823a2df985b8748170,recovery/RebornPetNode.csd
recovery,RebornTreasureLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,fb6e2c894b3a93e784ac8b02bd895083,recovery/RebornTreasureLayer.csd
recovery,RebornTreasureNode.csd,TextName,名字,editor.horse.4,/TextName,df0eb73cf85edc3815145b6568f1f584,recovery/RebornTreasureNode.csd
recovery,RecoveryEquipLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,93f47d7c66b4ac7a736531b276c6cadf,recovery/RecoveryEquipLayer.csd
recovery,RecoveryEquipNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,d211561a9a3effa18ccd0d04cecba2d4,recovery/RecoveryEquipNode.csd
recovery,RecoveryHeroLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,1f8e644a8ae680cbfa1a0451d63f4fa5,recovery/RecoveryHeroLayer.csd
recovery,RecoveryHeroNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,9019ccb00c94d7bc6efe3095ae1f1503,recovery/RecoveryHeroNode.csd
recovery,RecoveryHorseEquipLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,9f20520e8d43b5e8747affb7f7a2e397,recovery/RecoveryHorseEquipLayer.csd
recovery,RecoveryHorseEquipNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,d211561a9a3effa18ccd0d04cecba2d4,recovery/RecoveryHorseEquipNode.csd
recovery,RecoveryHorseLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,9947e5e5a0e4640882edb884e0c6c3d6,recovery/RecoveryHorseLayer.csd
recovery,RecoveryHorseNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,8f94d5a005d551fd73847bd4e6d6c839,recovery/RecoveryHorseNode.csd
recovery,RecoveryInstrumentLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,af6baf33585ee0c397c5a63fc688724c,recovery/RecoveryInstrumentLayer.csd
recovery,RecoveryInstrumentNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,2dde5cf29908b43be326e0a22d7f6428,recovery/RecoveryInstrumentNode.csd
recovery,RecoveryPetLayer.csd,_textTip,回收武将可获得大量将魂,,/Node_Mid/_textTip,b78d6bb9dbd5239592aa2fa6c5a8b581,recovery/RecoveryPetLayer.csd
recovery,RecoveryPetNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,9019ccb00c94d7bc6efe3095ae1f1503,recovery/RecoveryPetNode.csd
recovery,RecoveryShopButton.csd,TextName,将魂,,/Image_3/TextName,433c0fc06e1f655dadb2488ce7411140,recovery/RecoveryShopButton.csd
recovery,RecoveryTreasureLayer.csd,_textTip,回收宝物可获得大量,,/Node_Mid/_textTip,a537cec5cfa4c9d080a29f53e945e0f0,recovery/RecoveryTreasureLayer.csd
recovery,RecoveryTreasureNode.csd,TextName,名字,editor.horse.4,/Image_1/TextName,33d142f8961c64043ea658a35e7ffc87,recovery/RecoveryTreasureNode.csd
runningMan,PopupRunningMan.csd,titleTime,跑道,editor.runningMan.1,/_panelBase/_titleBG/titleTime,d2e40068692b089120762d21f57372fc,runningMan/PopupRunningMan.csd
runningMan,PopupRunningMan.csd,titleName,参赛者,editor.runningMan.2,/_panelBase/_titleBG/titleName,d2e40068692b089120762d21f57372fc,runningMan/PopupRunningMan.csd
runningMan,PopupRunningMan.csd,titlePrice_0,赔率,editor.runningMan.3,/_panelBase/_titleBG/titlePrice_0,d2e40068692b089120762d21f57372fc,runningMan/PopupRunningMan.csd
runningMan,PopupRunningMan.csd,titlePrice_0_0,支持率,editor.runningMan.4,/_panelBase/_titleBG/titlePrice_0_0,d2e40068692b089120762d21f57372fc,runningMan/PopupRunningMan.csd
runningMan,PopupRunningMan.csd,titlePrice_0_0_0,支持,editor.runningMan.5,/_panelBase/_titleBG/titlePrice_0_0_0,d2e40068692b089120762d21f57372fc,runningMan/PopupRunningMan.csd
runningMan,PopupRunningManCell.csd,_textPlayerName,貂蝉,,/_resourceNode/_textPlayerName,bc10fce8743af887dc43fbe3d6eff8f5,runningMan/PopupRunningManCell.csd
runningMan,PopupRunningManResultCell.csd,_textPlayerName,貂蝉,,/_resourceNode/_textPlayerName,8b5e5eb38640ac99413bb97e853212e8,runningMan/PopupRunningManResultCell.csd
runningMan,RunningManAvatar.csd,_avatarName,你吃吃吃吃吃吃,,/Node_platform/node_role/_avatarName,874061d0d3323c5701c13d4320601ab7,runningMan/RunningManAvatar.csd
runningMan,RunningManView.csd,_topDesc,比赛开启倒计时：,,/_panelbk/_panelTop/_topDesc,17b30957fa6b265f1a71d84ff8b4129a,runningMan/RunningManView.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,一,editor.teamSuggest.4,/_resourceNode/_heroPedespal1/Image_8_0_0_0_0/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,二,editor.teamSuggest.5,/_resourceNode/_heroPedespal2/Image_8_0_0_0/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,三,editor.teamSuggest.6,/_resourceNode/_heroPedespal3/Image_8_0_0_0/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,四,editor.teamSuggest.1,/_resourceNode/_heroPedespal4/Image_8_0_0/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,五,editor.teamSuggest.2,/_resourceNode/_heroPedespal5/Image_8_0/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OtherHeroPickNode.csd,Text_5,六,editor.teamSuggest.3,/_resourceNode/_heroPedespal6/Image_8/Text_5,6375870786447b3f21a80e990c5d2964,seasonCompetitive/OtherHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,四,editor.teamSuggest.1,/_resourceNode/_heroPedespal4/Image_8_0_0_0_0/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,五,editor.teamSuggest.2,/_resourceNode/_heroPedespal5/Image_8_0_0_0/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,六,editor.teamSuggest.3,/_resourceNode/_heroPedespal6/Image_8_0_0_0/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,一,editor.teamSuggest.4,/_resourceNode/_heroPedespal1/Image_8_0_0/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,二,editor.teamSuggest.5,/_resourceNode/_heroPedespal2/Image_8_0/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,OwnHeroPickNode.csd,Text_5,三,editor.teamSuggest.6,/_resourceNode/_heroPedespal3/Image_8/Text_5,9cfd32779f3e4c193dce0f09f20e077c,seasonCompetitive/OwnHeroPickNode.csd
seasonCompetitive,PopupHeroView.csd,_textBanPickDesc,再次点击禁用武将或神兽可取消,editor.seasonCompetitive.12,/_panel_Center/_textBanPickDesc,d55a896e6bff82e4f0daeeba8c431eb7,seasonCompetitive/PopupHeroView.csd
seasonCompetitive,PopupHeroView.csd,_textGoldenCountDesc,已上阵金将数：,editor.seasonCompetitive.13,/_panel_Center/_textGoldenCountDesc,d55a896e6bff82e4f0daeeba8c431eb7,seasonCompetitive/PopupHeroView.csd,,
seasonCompetitive,PopupHeroView.csd,_textRedCountDesc,已上阵红将数：,editor.seasonCompetitive.8,/_panel_Center/_textRedCountDesc,d55a896e6bff82e4f0daeeba8c431eb7,seasonCompetitive/PopupHeroView.csd
seasonCompetitive,PopupPetView.csd,Text_3,点击上阵中神兽可下阵,editor.seasonCompetitive.9,/Panel_2/Text_3,e9c83cd9eca3c8e840fff8b93513646e,seasonCompetitive/PopupPetView.csd
seasonCompetitive,PopupPetView.csd,Text_2,选择神兽,editor.seasonCompetitive.10,/Panel_2/Image_1/Text_2,e9c83cd9eca3c8e840fff8b93513646e,seasonCompetitive/PopupPetView.csd
seasonCompetitive,SeasonDanInfoNode.csd,_playerOwnName,毒嘴大猪蹄子,,/_ownPanel/_playerOwnName,fd766efd1a5102556391bd3da69265ce,seasonCompetitive/SeasonDanInfoNode.csd
seasonCompetitive,SeasonDanInfoNode.csd,_playerOtherName,尔晴复仇记,,/_otherPanel/_playerOtherName,fd766efd1a5102556391bd3da69265ce,seasonCompetitive/SeasonDanInfoNode.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName1,曹仁+8,,/_resource/_item1/Image_2/_textHeroName1,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName2,曹仁+8,,/_resource/_item2/Image_2/_textHeroName2,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName3,曹仁+8,,/_resource/_item3/Image_2/_textHeroName3,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName4,曹仁+8,,/_resource/_item4/Image_2/_textHeroName4,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName5,曹仁+8,,/_resource/_item5/Image_2/_textHeroName5,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonHeroIcon.csd,_textHeroName6,曹仁+8,,/_resource/_item6/Image_2/_textHeroName6,a8e9f39a199a7921c24f313f444d6bfd,seasonCompetitive/SeasonHeroIcon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName1,鸟,,/_resource/_item1/Image_18/_textName1,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName2,鸟,,/_resource/_item2/Image_18/_textName2,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName3,鸟,,/_resource/_item3/Image_18/_textName3,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName4,鸟,,/_resource/_item4/Image_18/_textName4,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName5,鸟,,/_resource/_item5/Image_18/_textName5,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPet2Icon.csd,_textName6,鸟,,/_resource/_item6/Image_18/_textName6,f798acf14246ea5204f1a6fe56b28e41,seasonCompetitive/SeasonPet2Icon.csd
seasonCompetitive,SeasonPetIcon.csd,_textName1,鸟,,/_resource/_item1/Image_18/_textName1,3008feb5dd9bb776618a0b5ee012ea10,seasonCompetitive/SeasonPetIcon.csd
seasonCompetitive,SeasonPetIcon.csd,_textName2,鸟,,/_resource/_item2/Image_18/_textName2,3008feb5dd9bb776618a0b5ee012ea10,seasonCompetitive/SeasonPetIcon.csd
seasonCompetitive,SeasonPetIcon.csd,_textName3,鸟,,/_resource/_item3/Image_18/_textName3,3008feb5dd9bb776618a0b5ee012ea10,seasonCompetitive/SeasonPetIcon.csd
seasonCompetitive,SeasonPetIcon.csd,_textName4,鸟,,/_resource/_item4/Image_18/_textName4,3008feb5dd9bb776618a0b5ee012ea10,seasonCompetitive/SeasonPetIcon.csd
seasonCompetitive,SquadSelectView.csd,_textWaiting,最后调整,editor.seasonCompetitive.1,/Panel_Top/_textWaiting,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textSquadCountTip,轮到我方选取2名武将,,/Panel_Top/_textSquadCountTip,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textSquadDragTip,拖动武将可调整站位,,/Panel_Center/_textSquadDragTip,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textHeroName1,一号位,editor.seasonCompetitive.2,/Panel_Bottom/_bottomView/_item1/_textHeroName1,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textSilkName1,   系统预设,,/Panel_Bottom/_bottomView/_item1/_btnSilk1/_textSilkName1,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textHeroName2,二号位,editor.seasonCompetitive.3,/Panel_Bottom/_bottomView/_item2/_textHeroName2,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textSilkName2,   系统预设,,/Panel_Bottom/_bottomView/_item2/_btnSilk2/_textSilkName2,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textHeroName3,三号位,editor.seasonCompetitive.4,/Panel_Bottom/_bottomView/_item3/_textHeroName3,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
seasonCompetitive,SquadSelectView.csd,_textSilkName3,   系统预设,,/Panel_Bottom/_bottomView/_item3/_btnSilk3/_textSilkName3,a076c709f4cae032b4e48d23ce9ca2cf,seasonCompetitive/SquadSelectView.csd
